1000,100,100,1,1.0,0.3,0.1,0.001,0.6415620878864807,0.78,0.6302094871396694,0.78,86.2,88.79,82.86,85.72,85.9,82.52,91.1,86.6,92.46,93.32,91.47,92.38,87.68,89.6,85.26,87.38,85.26,82.82,88.96,85.78,672.57,0.085,29.099999999999998,280.596,0.468,70.7,63.1,55.300000000000004,33.800000000000004,0,
1500,100,100,1,1.0,0.3,0.1,0.001,0.6743740599698387,0.7,0.6667558928626192,0.68,86.53,87.3,85.5,86.39,85.15,82.1,89.9,85.82,92.58,93.37,91.67,92.51,86.8,87.7,85.6,86.64,84.37,81.97,88.12,84.94,627.708,0.087,30.7,235.781,0.494,73.2,66.0,58.4,36.199999999999996,0,
2000,100,100,1,1.0,0.3,0.1,0.001,0.7495955497200826,0.52,0.7463011356709577,0.52,86.38,86.29,86.5,86.4,82.75,78.7,89.8,83.89,92.38,93.32,91.29,92.29,85.54,85.93,85.01,85.47,82.27,78.93,88.04,83.23,680.085,0.082,29.799999999999997,287.604,0.508,72.0,65.7,58.8,38.9,0,
1000,100,100,1,1.0,0.4,0.1,0.001,0.8039694755664439,0.48,0.7702229424938396,0.48,87.09,87.62,86.38,87.0,82.9,79.8,88.1,83.75,92.33,92.81,91.78,92.29,88.6,89.98,86.87,88.39,82.39,80.25,85.93,82.99,616.11,0.086,29.2,224.906,0.451,70.39999999999999,62.5,53.7,31.6,0,
1500,100,100,1,1.0,0.4,0.1,0.001,0.799363782427875,0.32,0.8015063571006555,0.32,87.13,88.72,85.08,86.86,80.35,77.57,85.4,81.29,92.6,93.8,91.24,92.5,86.83,88.31,84.89,86.57,80.08,78.11,83.57,80.75,593.404,0.089,31.0,201.976,0.479,73.3,65.3,56.89999999999999,34.2,0,
2000,100,100,1,1.0,0.4,0.1,0.001,0.8631382748864749,0.3,0.8825178977548138,0.28,86.93,88.78,84.54,86.61,79.8,78.49,82.1,80.25,92.28,92.85,91.62,92.23,85.75,86.78,84.36,85.55,78.98,78.34,80.12,79.22,626.906,0.083,30.0,234.646,0.503,71.89999999999999,65.60000000000001,58.5,38.1,0,
1000,100,100,1,1.0,1.0,0.1,0.001,1.5872106742541066,0.0,1.5920979073686166,0.0,86.03,87.24,84.4,85.8,61.4,97.5,23.4,37.74,92.97,93.28,92.62,92.95,85.98,87.27,84.24,85.73,60.83,96.73,22.41,36.39,639.277,0.075,25.1,249.824,0.226,63.9,50.0,36.6,0.7000000000000001,0,
1500,100,100,1,1.0,1.0,0.1,0.001,1.5973729123968416,0.0,1.5973729123968416,0.0,85.75,88.92,81.68,85.15,59.35,97.46,19.2,32.08,92.98,93.44,92.46,92.95,85.17,88.9,80.37,84.42,58.85,96.88,18.28,30.76,604.298,0.08,26.900000000000002,214.961,0.242,67.30000000000001,53.2,39.6,1.0,0,
2000,100,100,1,1.0,1.0,0.1,0.001,2.024111086068122,0.0,2.0031239562691643,0.0,84.36,83.01,86.4,84.67,56.7,97.18,13.8,24.17,92.94,93.64,92.13,92.88,83.49,83.24,83.85,83.55,56.23,97.44,12.81,22.64,645.506,0.072,25.8,255.245,0.245,67.7,55.50000000000001,42.1,0.1,0,
1000,100,100,1,1.0,0.3,0.1,0.001,1.6610399779027372,1.96,1.6091981013006902,1.96,79.73,78.84,81.28,80.04,67.2,61.21,93.9,74.11,93.02,94.18,91.7,92.92,80.88,80.82,80.98,80.9,66.05,60.72,90.9,72.81,801.918,0.115,32.5,574.615,0.446,70.5,61.3,52.800000000000004,31.0,1,
